"","lake_nhdid","lm_slope","trend_cat_switch","q1","q2","q3","ave_slope","sd_slope"
"2063","121208159",-1.06340554446962,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2064","121208213",-0.61374894432111,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2065","121208321",-0.542992182823157,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2066","121208377",-0.714232391412126,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2067","121372306",-1.51043320359724,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2068","121372445",-0.751717395130111,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2069","121372463",-0.430974182840605,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2070","121372582",-0.655547295396535,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2071","121372841",0.367051312634601,"Shift to green",0.499176039682914,0.669006681159956,0.929696709381351,0.74975824336069,0.339183236122059
"2072","121372930",-0.553789135852093,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2073","121373609",-0.480576610125962,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2074","121373694",-0.405214988584063,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2075","121373735",-0.893559043866341,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2076","121373765",-0.755640738504736,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2077","121373770",-0.615182038048689,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2078","121373788",-0.344116021667074,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2079","121374218",-0.382757371507848,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2080","121374432",-0.497312497091043,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2081","121374504",-0.292851972517427,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2082","121375040",0.565839308790811,"Shift to green",0.499176039682914,0.669006681159956,0.929696709381351,0.74975824336069,0.339183236122059
"2083","121375059",0.412727908050765,"Blue -> Greener",0.242853936960704,0.354827454312481,0.497947686939853,0.39399379249266,0.212345043135302
"2084","121375111",0.341662396992576,"Blue -> Greener",0.242853936960704,0.354827454312481,0.497947686939853,0.39399379249266,0.212345043135302
"2085","121375235",0.552653786111056,"Shift to green",0.499176039682914,0.669006681159956,0.929696709381351,0.74975824336069,0.339183236122059
"2086","121375243",0.488983898350953,"Blue -> Greener",0.242853936960704,0.354827454312481,0.497947686939853,0.39399379249266,0.212345043135302
"2087","121375730",-1.08349195762543,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2088","121376647",0.367183574317721,"Blue -> Greener",0.242853936960704,0.354827454312481,0.497947686939853,0.39399379249266,0.212345043135302
"2089","121376696",0.800751084038493,"Shift to green",0.499176039682914,0.669006681159956,0.929696709381351,0.74975824336069,0.339183236122059
"2090","121376783",1.32567747328578,"Shift to green",0.499176039682914,0.669006681159956,0.929696709381351,0.74975824336069,0.339183236122059
"2091","121407157",-0.107136400356862,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2092","121412126",-0.221719478373344,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2093","121412238",-0.826729895625675,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2094","121458142",-0.66158980989828,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2095","121460390",-0.842206410784455,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2096","121460434",-0.217946257428971,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2097","121461223",-0.543474006649096,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2098","121461236",-1.08716859993026,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2099","121461279",-0.298433588090531,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2100","121461480",-0.396407547912208,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2101","121461993",-0.356830499462997,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2102","121462080",-0.701669931377966,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2103","121462172",-0.530500043834415,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2104","121462176",-0.756610218663126,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2105","121462427",-0.455076996173725,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2106","121462855",-0.359989133959949,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2107","121462907",-0.514022111408626,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2108","121463682",-1.00872713532964,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2109","121464837",-0.456619787418748,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2110","121465433",-0.984511295917338,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2111","121465523",0.594838681053052,"Blue -> Greener",0.242853936960704,0.354827454312481,0.497947686939853,0.39399379249266,0.212345043135302
"2112","121467509",-0.905428417996673,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2113","121468672",-0.631201663429615,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2114","121469112",-0.567520602757016,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2115","121469345",-1.14585032807956,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2116","121469591",-0.593482864214434,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2117","121471273",-0.336596451430694,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2118","121472976",-0.743099781777525,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2119","121473823",0.860917717283257,"Blue -> Greener",0.242853936960704,0.354827454312481,0.497947686939853,0.39399379249266,0.212345043135302
"2120","121476419",-0.630304382039951,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2121","121476682",-0.941031566771313,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2122","121517251",0.75116930190017,"Shift to green",0.499176039682914,0.669006681159956,0.929696709381351,0.74975824336069,0.339183236122059
"2123","121517296",0.11345101451843,"Blue -> Greener",0.242853936960704,0.354827454312481,0.497947686939853,0.39399379249266,0.212345043135302
"2124","121517297",0.275926929536329,"Blue -> Greener",0.242853936960704,0.354827454312481,0.497947686939853,0.39399379249266,0.212345043135302
"2125","121531026",-0.374500576934345,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2126","121531045",-0.333227253152424,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2127","121531191",-0.689811680427826,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2128","121531210",-0.698812246732894,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2129","121531220",-0.518778890535662,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2130","121531309",-0.835744141489106,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2131","121531314",-0.745506735589993,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2132","121543913",-0.64218165074979,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2133","121543941",-0.622159277644599,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2134","121543954",-0.469796437936237,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2135","121543975",-0.30737987210681,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2136","121543979",-0.863100059935453,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2137","121543995",-0.586663670038114,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2138","121544019",-0.592993464050315,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2139","121544029",-0.674324578646169,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2140","121544055",-0.352195952526127,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2141","121544056",-0.403924311947589,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2142","121544070",-0.466315461081168,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2143","121544085",-0.75328788031403,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2144","121544106",-0.315726892389655,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2145","121544148",-0.289716845760363,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2146","121544166",-0.780994676666764,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2147","121544189",-0.738923568011028,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2148","121544221",-0.851811766172747,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2149","121544258",-0.395380038699398,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2150","121544259",-0.348230885826681,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2151","121544315",-0.514869270416847,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2152","121544415",-0.224606451960633,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2153","121544462",-0.417756899496768,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2154","121544482",-0.337673626136635,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2155","121544540",-0.415150863193034,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2156","121544548",-0.748594243196627,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2157","121544557",-0.248529982672977,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2158","121544565",-0.131503986317148,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2159","121544566",-0.157927578667243,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2160","121544569",-0.325268367925366,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2161","121544575",-0.669732577410393,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2162","121544589",-0.651535259648691,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2163","121544622",-0.889359847787004,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2164","121544647",-0.572910319683677,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2165","121544701",-0.703417859772966,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2166","121544714",-0.233451078438624,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2167","121544717",-0.255711962324463,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2168","121544748",-0.520990566949387,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2169","121544758",-0.275069958732582,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2170","121544759",-0.615036632831482,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2171","121544826",-0.650003339049988,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2172","121544832",-0.491269589437378,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2173","121544846",-0.646235294517767,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2174","121544851",-0.392069620584937,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2175","121544859",-0.265480579902175,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2176","121544881",-0.414075256707669,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2177","121544892",-0.355281531201539,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2178","121544902",-0.182595914640756,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2179","121544913",-0.575571974229655,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2180","121544928",-0.290350949183337,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2181","121544935",-0.234585997982097,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2182","121544949",-0.403189472913575,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2183","121545005",-0.435475781663335,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2184","121545013",-0.311010568111583,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2185","121545030",-0.571653946774292,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2186","121545031",-0.609430984582676,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2187","121545034",-0.618731313595572,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2188","121545045",-0.576451613136156,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2189","121545049",-0.4189672067189,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2190","121545066",-0.284396380364543,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2191","121545071",-0.270596935816766,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2192","121545075",-0.167154994309958,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2193","121545083",-0.334240653528028,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2194","121545103",-0.250787094089184,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2195","121545107",-0.187011962109589,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2196","121545112",-0.16567594058462,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2197","121545115",-0.932855699092802,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2198","121545134",-0.439904949509794,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2199","121545142",-0.342657779200599,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2200","121545165",-0.470463323079567,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2201","121545169",-0.13280254771708,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2202","121545174",-0.481750342891874,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2203","121545179",-0.370954385572176,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2204","121545183",-0.553546660653726,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2205","121545187",-0.350269994399113,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2206","121545199",-0.465675987861351,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2207","121545247",-0.568969887295489,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2208","121545248",-0.424466789963644,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2209","121545252",-0.370848000312129,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2210","121545260",-0.894088643192497,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2211","121545271",-0.545161344792335,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2212","121545275",-0.917708190109926,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2213","121545287",-0.159657441634132,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2214","121545290",-1.12528283191012,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2215","121545303",-0.325532270926566,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2216","121545315",-0.558058793944898,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2217","121545342",-0.48710980615027,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2218","121545352",-0.524693418340958,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2219","121545355",-0.516557911091203,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2220","121545360",-0.523245331112775,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2221","121545362",-0.630762940743597,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2222","121545364",-0.264126814856302,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2223","121545380",-0.631687368459947,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2224","121545405",-0.355663596067891,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2225","121545408",-0.409303065478332,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2226","121545411",-0.461241545184016,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2227","121545425",-0.608685129899305,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2228","121545504",-1.16916892437323,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2229","121545577",-0.171754760797788,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2230","121545581",-0.393485449620854,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2231","121545698",-0.612201402314696,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2232","121545701",-0.589953706219751,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2233","121545713",0.656769130743648,"Shift to green",0.499176039682914,0.669006681159956,0.929696709381351,0.74975824336069,0.339183236122059
"2234","121545717",-0.170273658506874,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2235","121545721",0.495675894219292,"Blue -> Greener",0.242853936960704,0.354827454312481,0.497947686939853,0.39399379249266,0.212345043135302
"2236","121545742",-0.39273446146622,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2237","121545748",-0.37618022306287,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2238","121545754",-0.487115035717438,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2239","121545773",-0.49296934595601,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2240","121545775",0.43937002198482,"Shift to green",0.499176039682914,0.669006681159956,0.929696709381351,0.74975824336069,0.339183236122059
"2241","121545798",-0.411297938559276,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2242","121545802",-0.293818091287978,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2243","121545812",-0.616789359883011,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2244","121545855",-0.586855235682332,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2245","121545861",-0.526667163855937,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2246","121545889",-0.468070231026604,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2247","121545898",0.865794776166502,"Blue -> Greener",0.242853936960704,0.354827454312481,0.497947686939853,0.39399379249266,0.212345043135302
"2248","121545909",0.681068104634305,"Shift to green",0.499176039682914,0.669006681159956,0.929696709381351,0.74975824336069,0.339183236122059
"2249","121545912",0.501893847365789,"Blue -> Greener",0.242853936960704,0.354827454312481,0.497947686939853,0.39399379249266,0.212345043135302
"2250","121545951",-0.444007742135497,"Shift to blue",-1.00889182380703,-0.745334519511304,-0.552933965145119,-0.815252941150717,0.35766833809591
"2251","121545969",-0.359556896982185,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2252","121579845",-0.611243385229675,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2253","121579940",-0.570384278532593,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2254","121580253",-0.221190777170078,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2255","121580684",0.242574748874995,"Blue -> Greener",0.242853936960704,0.354827454312481,0.497947686939853,0.39399379249266,0.212345043135302
"2256","121581220",-0.347019285418763,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2257","121581741",-0.486003048035,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2258","121581800",-0.192504618450899,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2259","121582125",-0.615783076798784,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2260","121582307",-0.597576152235125,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
"2261","121582560",-0.274355962433882,"Green -> Bluer",-0.570434180728136,-0.396407547912208,-0.264409672619416,-0.445091493385643,0.251521442947564
